target_variable;parents;target_values;X_4(parent_1);A_4(parent_2);D_4(parent_3);X_4_t1=0;X_4_t1=1;X_4_t1=2;X_4_t1=3
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;1;0;0.183625;0.632750;0.183625;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;0;1;1;0.924965;0.050023;0.025012;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;0;1;0.455607;0.544393;0.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;1;0;0.000000;0.192709;0.678819;0.128472
X_4_t1;X_4,A_4,D_4;0,1,2,3;1;1;1;0.290622;0.593129;0.116249;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;0;1;0.112613;0.549548;0.337839;0.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;1;0;0.000000;0.000000;0.181803;0.818197
X_4_t1;X_4,A_4,D_4;0,1,2,3;2;1;1;0.000000;0.208097;0.708665;0.083239
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;0;1;0.000000;0.122957;0.713101;0.163942
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_4_t1;X_4,A_4,D_4;0,1,2,3;3;1;1;0.000000;0.112194;0.495126;0.392680
