target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.886067;0.082285;0.025318;0.006330
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.721882;0.208589;0.055624;0.013906
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.856032;0.104704;0.032720;0.006544
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.560622;0.283765;0.109844;0.045769
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.730676;0.201993;0.053865;0.013466
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.833894;0.122774;0.036110;0.007222
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.541746;0.302447;0.119146;0.036660
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.521591;0.312806;0.128802;0.036801
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.717673;0.205329;0.064165;0.012833
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.553996;0.291268;0.109225;0.045511
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.447375;0.357581;0.151701;0.043343
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.485950;0.336469;0.140195;0.037385
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.545214;0.300159;0.118244;0.036383
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.514759;0.320442;0.128177;0.036622
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.274800;0.376416;0.243092;0.105692
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.245583;0.391381;0.266938;0.096098
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.887001;0.083263;0.023789;0.005947
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.855789;0.109875;0.027469;0.006867
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.470627;0.341886;0.132343;0.055143
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.529820;0.304234;0.129069;0.036877
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.864658;0.103117;0.025779;0.006445
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.554863;0.290702;0.109013;0.045422
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.530332;0.303903;0.128929;0.036837
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.406869;0.388231;0.161763;0.043137
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.549449;0.297364;0.117143;0.036044
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.505258;0.326716;0.130687;0.037339
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.275675;0.374431;0.243866;0.106029
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.246369;0.389433;0.267793;0.096405
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.506231;0.326074;0.130430;0.037266
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.242962;0.448664;0.214928;0.093447
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.245417;0.391794;0.266757;0.096033
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.212775;0.404230;0.287246;0.095749
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.722867;0.211149;0.052787;0.013197
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.471515;0.345133;0.129425;0.053927
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.532173;0.302712;0.128423;0.036692
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.486555;0.336073;0.140030;0.037341
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.538626;0.304507;0.119957;0.036910
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.512154;0.322163;0.128865;0.036819
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.241977;0.450898;0.214057;0.093068
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.214511;0.468387;0.233164;0.083939
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.423905;0.380440;0.152176;0.043479
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.243708;0.446971;0.215587;0.093734
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.213837;0.470056;0.232432;0.083675
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.215133;0.397626;0.290430;0.096810
