target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_7=0;X_7=1;X_7=2;X_7=3
X_7;X_3,X_4,X_5;0,1,2,3;0;0;0;0.844250;0.112486;0.034611;0.008653
X_7;X_3,X_4,X_5;0,1,2,3;0;0;1;0.770669;0.171998;0.045866;0.011467
X_7;X_3,X_4,X_5;0,1,2,3;0;0;2;0.807761;0.139810;0.043691;0.008738
X_7;X_3,X_4,X_5;0,1,2,3;0;0;3;0.536161;0.299563;0.115960;0.048317
X_7;X_3,X_4,X_5;0,1,2,3;0;1;0;0.763966;0.177025;0.047207;0.011802
X_7;X_3,X_4,X_5;0,1,2,3;0;1;1;0.790123;0.155127;0.045626;0.009125
X_7;X_3,X_4,X_5;0,1,2,3;0;1;2;0.484472;0.340249;0.134037;0.041242
X_7;X_3,X_4,X_5;0,1,2,3;0;1;3;0.460759;0.352580;0.145180;0.041480
X_7;X_3,X_4,X_5;0,1,2,3;0;2;0;0.816054;0.133779;0.041806;0.008361
X_7;X_3,X_4,X_5;0,1,2,3;0;2;1;0.535393;0.303417;0.113781;0.047409
X_7;X_3,X_4,X_5;0,1,2,3;0;2;2;0.504543;0.320590;0.136008;0.038859
X_7;X_3,X_4,X_5;0,1,2,3;0;2;3;0.430126;0.373008;0.155420;0.041445
X_7;X_3,X_4,X_5;0,1,2,3;0;3;0;0.475716;0.346028;0.136314;0.041943
X_7;X_3,X_4,X_5;0,1,2,3;0;3;1;0.487092;0.338713;0.135485;0.038710
X_7;X_3,X_4,X_5;0,1,2,3;0;3;2;0.254630;0.422186;0.225250;0.097935
X_7;X_3,X_4,X_5;0,1,2,3;0;3;3;0.225023;0.442334;0.244590;0.088053
X_7;X_3,X_4,X_5;0,1,2,3;1;0;0;0.837134;0.120007;0.034288;0.008572
X_7;X_3,X_4,X_5;0,1,2,3;1;0;1;0.764837;0.179172;0.044793;0.011198
X_7;X_3,X_4,X_5;0,1,2,3;1;0;2;0.500237;0.322764;0.124941;0.052059
X_7;X_3,X_4,X_5;0,1,2,3;1;0;3;0.508629;0.317946;0.134886;0.038539
X_7;X_3,X_4,X_5;0,1,2,3;1;1;0;0.757782;0.184547;0.046137;0.011534
X_7;X_3,X_4,X_5;0,1,2,3;1;1;1;0.523247;0.311349;0.116756;0.048648
X_7;X_3,X_4,X_5;0,1,2,3;1;1;2;0.469344;0.343366;0.145670;0.041620
X_7;X_3,X_4,X_5;0,1,2,3;1;1;3;0.434454;0.370175;0.154240;0.041131
X_7;X_3,X_4,X_5;0,1,2,3;1;2;0;0.486361;0.339002;0.133546;0.041091
X_7;X_3,X_4,X_5;0,1,2,3;1;2;1;0.486315;0.339226;0.135690;0.038769
X_7;X_3,X_4,X_5;0,1,2,3;1;2;2;0.266863;0.394426;0.236071;0.102640
X_7;X_3,X_4,X_5;0,1,2,3;1;2;3;0.237799;0.410673;0.258477;0.093052
X_7;X_3,X_4,X_5;0,1,2,3;1;3;0;0.452895;0.361296;0.144518;0.041291
X_7;X_3,X_4,X_5;0,1,2,3;1;3;1;0.265181;0.398242;0.234584;0.101993
X_7;X_3,X_4,X_5;0,1,2,3;1;3;2;0.222281;0.449131;0.241609;0.086979
X_7;X_3,X_4,X_5;0,1,2,3;1;3;3;0.193890;0.457108;0.261752;0.087251
X_7;X_3,X_4,X_5;0,1,2,3;2;0;0;0.756465;0.185550;0.046388;0.011597
X_7;X_3,X_4,X_5;0,1,2,3;2;0;1;0.527471;0.308590;0.115721;0.048217
X_7;X_3,X_4,X_5;0,1,2,3;2;0;2;0.477634;0.338001;0.143395;0.040970
X_7;X_3,X_4,X_5;0,1,2,3;2;0;3;0.468171;0.348106;0.145044;0.038678
X_7;X_3,X_4,X_5;0,1,2,3;2;1;0;0.520489;0.316477;0.124673;0.038361
X_7;X_3,X_4,X_5;0,1,2,3;2;1;1;0.491917;0.335526;0.134211;0.038346
X_7;X_3,X_4,X_5;0,1,2,3;2;1;2;0.266620;0.394977;0.235856;0.102546
X_7;X_3,X_4,X_5;0,1,2,3;2;1;3;0.222580;0.448389;0.241935;0.087096
X_7;X_3,X_4,X_5;0,1,2,3;2;2;0;0.455633;0.359487;0.143795;0.041084
X_7;X_3,X_4,X_5;0,1,2,3;2;2;1;0.268540;0.390621;0.237554;0.103285
X_7;X_3,X_4,X_5;0,1,2,3;2;2;2;0.223802;0.445360;0.243263;0.087575
X_7;X_3,X_4,X_5;0,1,2,3;2;2;3;0.195675;0.452109;0.264162;0.088054
X_7;X_3,X_4,X_5;0,1,2,3;2;3;0;0.268188;0.391420;0.237243;0.103149
X_7;X_3,X_4,X_5;0,1,2,3;2;3;1;0.237000;0.412652;0.257609;0.092739
X_7;X_3,X_4,X_5;0,1,2,3;2;3;2;0.092676;0.267731;0.392456;0.247137
X_7;X_3,X_4,X_5;0,1,2,3;2;3;3;0.071691;0.276524;0.416227;0.235557
X_7;X_3,X_4,X_5;0,1,2,3;3;0;0;0.521907;0.315542;0.124304;0.038247
X_7;X_3,X_4,X_5;0,1,2,3;3;0;1;0.490856;0.336227;0.134491;0.038426
X_7;X_3,X_4,X_5;0,1,2,3;3;0;2;0.268327;0.391105;0.237366;0.103203
X_7;X_3,X_4,X_5;0,1,2,3;3;0;3;0.222983;0.447390;0.242373;0.087254
X_7;X_3,X_4,X_5;0,1,2,3;3;1;0;0.446982;0.365200;0.146080;0.041737
X_7;X_3,X_4,X_5;0,1,2,3;3;1;1;0.254985;0.421380;0.225564;0.098071
X_7;X_3,X_4,X_5;0,1,2,3;3;1;2;0.236486;0.413926;0.257050;0.092538
X_7;X_3,X_4,X_5;0,1,2,3;3;1;3;0.195041;0.453885;0.263305;0.087768
X_7;X_3,X_4,X_5;0,1,2,3;3;2;0;0.255204;0.420883;0.225757;0.098155
X_7;X_3,X_4,X_5;0,1,2,3;3;2;1;0.222177;0.449388;0.241496;0.086939
X_7;X_3,X_4,X_5;0,1,2,3;3;2;2;0.091891;0.265462;0.397606;0.245042
X_7;X_3,X_4,X_5;0,1,2,3;3;2;3;0.071801;0.276948;0.415332;0.235919
X_7;X_3,X_4,X_5;0,1,2,3;3;3;0;0.235735;0.415786;0.256234;0.092244
X_7;X_3,X_4,X_5;0,1,2,3;3;3;1;0.192439;0.461171;0.259792;0.086597
X_7;X_3,X_4,X_5;0,1,2,3;3;3;2;0.071574;0.276070;0.417185;0.235171
X_7;X_3,X_4,X_5;0,1,2,3;3;3;3;0.048688;0.155802;0.350554;0.444956
