target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.827269;0.138185;0.023031;0.011515
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.854015;0.120223;0.017175;0.008587
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.828204;0.128847;0.034359;0.008590
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.523477;0.317682;0.105894;0.052947
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.846638;0.127802;0.017040;0.008520
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.838747;0.129002;0.024188;0.008063
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.550672;0.305925;0.105162;0.038241
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.476013;0.345831;0.125757;0.052399
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.760028;0.191977;0.035996;0.011999
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.535352;0.309766;0.103255;0.051628
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.500356;0.333096;0.135320;0.031228
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.456705;0.365679;0.146272;0.031344
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.554260;0.303482;0.113806;0.028451
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.477895;0.344589;0.146189;0.031326
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.284778;0.389762;0.223754;0.101706
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.242651;0.437051;0.242651;0.077648
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.860540;0.114849;0.016407;0.008204
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.838897;0.120827;0.032221;0.008055
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.568510;0.287660;0.095887;0.047943
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.506013;0.329324;0.133788;0.030874
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.829010;0.128243;0.034198;0.008550
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.526978;0.315348;0.105116;0.052558
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.505329;0.329781;0.133973;0.030917
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.495861;0.339324;0.135730;0.029085
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.550524;0.306026;0.114760;0.028690
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.522378;0.315230;0.133734;0.028657
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.270696;0.419938;0.212689;0.096677
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.256798;0.404229;0.256798;0.082175
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.519137;0.317370;0.134642;0.028852
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.274821;0.411098;0.215931;0.098150
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.242892;0.436492;0.242892;0.077725
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.227347;0.410965;0.268682;0.093005
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.761455;0.178909;0.047709;0.011927
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.569802;0.286799;0.095600;0.047800
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.541113;0.305924;0.124282;0.028680
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.464654;0.360329;0.144132;0.030885
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.544033;0.310445;0.116417;0.029104
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.521890;0.315553;0.133871;0.028687
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.271502;0.418210;0.213323;0.096965
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.242824;0.436647;0.242824;0.077704
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.523249;0.314656;0.133490;0.028605
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.287414;0.384113;0.225825;0.102648
