target_variable;parents;target_values;X_3(parent_1);A_3(parent_2);D_3(parent_3);X_3_t1=0;X_3_t1=1;X_3_t1=2;X_3_t1=3
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;0;0;1.000000;0.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;0;1;1.000000;0.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;1;0;0.091537;0.725390;0.183073;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;0;1;1;0.829461;0.127904;0.042635;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;0;0;0.000000;1.000000;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;0;1;0.426284;0.573716;0.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;1;0;0.000000;0.118107;0.763786;0.118107
X_3_t1;X_3,A_3,D_3;0,1,2,3;1;1;1;0.208959;0.582082;0.208959;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;0;0;0.000000;0.000000;1.000000;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;0;1;0.048659;0.513414;0.437927;0.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;1;0;0.000000;0.000000;0.165813;0.834187
X_3_t1;X_3,A_3,D_3;0,1,2,3;2;1;1;0.000000;0.182376;0.726436;0.091188
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;0;0;0.000000;0.000000;0.000000;1.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;0;1;0.000000;0.105543;0.577826;0.316630
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;1;0;0.000000;0.000000;0.000000;1.000000
X_3_t1;X_3,A_3,D_3;0,1,2,3;3;1;1;0.000000;0.047668;0.523323;0.429009
