target_variable;parents;target_values;X_3(parent_1);X_4(parent_2);X_5(parent_3);X_6=0;X_6=1;X_6=2;X_6=3
X_6;X_3,X_4,X_5;0,1,2,3;0;0;0;0.886180;0.091056;0.015176;0.007588
X_6;X_3,X_4,X_5;0,1,2,3;0;0;1;0.863948;0.112043;0.016006;0.008003
X_6;X_3,X_4,X_5;0,1,2,3;0;0;2;0.763364;0.177477;0.047327;0.011832
X_6;X_3,X_4,X_5;0,1,2,3;0;0;3;0.528105;0.314597;0.104866;0.052433
X_6;X_3,X_4,X_5;0,1,2,3;0;1;0;0.783572;0.180357;0.024048;0.012024
X_6;X_3,X_4,X_5;0,1,2,3;0;1;1;0.771296;0.182963;0.034306;0.011435
X_6;X_3,X_4,X_5;0,1,2,3;0;1;2;0.508679;0.334517;0.114990;0.041815
X_6;X_3,X_4,X_5;0,1,2,3;0;1;3;0.487157;0.338476;0.123082;0.051284
X_6;X_3,X_4,X_5;0,1,2,3;0;2;0;0.763344;0.189325;0.035498;0.011833
X_6;X_3,X_4,X_5;0,1,2,3;0;2;1;0.567020;0.288654;0.096218;0.048109
X_6;X_3,X_4,X_5;0,1,2,3;0;2;2;0.506613;0.328925;0.133626;0.030837
X_6;X_3,X_4,X_5;0,1,2,3;0;2;3;0.457045;0.365451;0.146180;0.031324
X_6;X_3,X_4,X_5;0,1,2,3;0;3;0;0.507219;0.335510;0.125816;0.031454
X_6;X_3,X_4,X_5;0,1,2,3;0;3;1;0.483166;0.341110;0.144713;0.031010
X_6;X_3,X_4,X_5;0,1,2,3;0;3;2;0.271115;0.419040;0.213019;0.096827
X_6;X_3,X_4,X_5;0,1,2,3;0;3;3;0.244754;0.432172;0.244754;0.078321
X_6;X_3,X_4,X_5;0,1,2,3;1;0;0;0.860870;0.114578;0.016368;0.008184
X_6;X_3,X_4,X_5;0,1,2,3;1;0;1;0.774884;0.168837;0.045023;0.011256
X_6;X_3,X_4,X_5;0,1,2,3;1;0;2;0.574779;0.283480;0.094493;0.047247
X_6;X_3,X_4,X_5;0,1,2,3;1;0;3;0.500931;0.332713;0.135165;0.031192
X_6;X_3,X_4,X_5;0,1,2,3;1;1;0;0.771196;0.171603;0.045761;0.011440
X_6;X_3,X_4,X_5;0,1,2,3;1;1;1;0.535564;0.309624;0.103208;0.051604
X_6;X_3,X_4,X_5;0,1,2,3;1;1;2;0.499884;0.333410;0.135448;0.031257
X_6;X_3,X_4,X_5;0,1,2,3;1;1;3;0.500065;0.336494;0.134598;0.028842
X_6;X_3,X_4,X_5;0,1,2,3;1;2;0;0.513352;0.331335;0.124251;0.031063
X_6;X_3,X_4,X_5;0,1,2,3;1;2;1;0.477277;0.344998;0.146363;0.031363
X_6;X_3,X_4,X_5;0,1,2,3;1;2;2;0.285323;0.388594;0.224182;0.101901
X_6;X_3,X_4,X_5;0,1,2,3;1;2;3;0.257410;0.402808;0.257410;0.082371
X_6;X_3,X_4,X_5;0,1,2,3;1;3;0;0.476556;0.345473;0.146564;0.031407
X_6;X_3,X_4,X_5;0,1,2,3;1;3;1;0.285590;0.388022;0.224392;0.101996
X_6;X_3,X_4,X_5;0,1,2,3;1;3;2;0.257796;0.401912;0.257796;0.082495
X_6;X_3,X_4,X_5;0,1,2,3;1;3;3;0.226587;0.412932;0.267785;0.092695
X_6;X_3,X_4,X_5;0,1,2,3;2;0;0;0.765620;0.175785;0.046876;0.011719
X_6;X_3,X_4,X_5;0,1,2,3;2;0;1;0.575273;0.283152;0.094384;0.047192
X_6;X_3,X_4,X_5;0,1,2,3;2;0;2;0.506537;0.328976;0.133646;0.030841
X_6;X_3,X_4,X_5;0,1,2,3;2;0;3;0.466473;0.359105;0.143642;0.030780
X_6;X_3,X_4,X_5;0,1,2,3;2;1;0;0.508988;0.334306;0.125365;0.031341
X_6;X_3,X_4,X_5;0,1,2,3;2;1;1;0.520206;0.316664;0.134342;0.028788
X_6;X_3,X_4,X_5;0,1,2,3;2;1;2;0.272465;0.416147;0.214079;0.097309
X_6;X_3,X_4,X_5;0,1,2,3;2;1;3;0.256250;0.405500;0.256250;0.082000
X_6;X_3,X_4,X_5;0,1,2,3;2;2;0;0.517441;0.318489;0.135117;0.028954
X_6;X_3,X_4,X_5;0,1,2,3;2;2;1;0.287854;0.383171;0.226171;0.102805
X_6;X_3,X_4,X_5;0,1,2,3;2;2;2;0.257253;0.403173;0.257253;0.082321
X_6;X_3,X_4,X_5;0,1,2,3;2;2;3;0.226107;0.414176;0.267218;0.092499
X_6;X_3,X_4,X_5;0,1,2,3;2;3;0;0.271498;0.418218;0.213320;0.096964
X_6;X_3,X_4,X_5;0,1,2,3;2;3;1;0.242681;0.436981;0.242681;0.077658
X_6;X_3,X_4,X_5;0,1,2,3;2;3;2;0.102879;0.257197;0.382728;0.257197
X_6;X_3,X_4,X_5;0,1,2,3;2;3;3;0.081559;0.265068;0.408695;0.244678
X_6;X_3,X_4,X_5;0,1,2,3;3;0;0;0.512095;0.332191;0.124572;0.031143
X_6;X_3,X_4,X_5;0,1,2,3;3;0;1;0.482501;0.341549;0.144900;0.031050
X_6;X_3,X_4,X_5;0,1,2,3;3;0;2;0.286813;0.385400;0.225353;0.102433
X_6;X_3,X_4,X_5;0,1,2,3;3;0;3;0.258712;0.399788;0.258712;0.082788
X_6;X_3,X_4,X_5;0,1,2,3;3;1;0;0.519059;0.317421;0.134663;0.028856
X_6;X_3,X_4,X_5;0,1,2,3;3;1;1;0.288452;0.381889;0.226641;0.103019
X_6;X_3,X_4,X_5;0,1,2,3;3;1;2;0.242419;0.437587;0.242419;0.077574
X_6;X_3,X_4,X_5;0,1,2,3;3;1;3;0.226290;0.413704;0.267433;0.092573
